Employee_ID,Department,Job_Level,Location,Gender,Education_Level,Performance_Rating,Monthly_Salary,Hire_Date,Exit_Date,Attrition_Status,Attrition_Type,Tenure_Years,Date_Error_Flag,Tenure_Flag
998,Sales,Senior,Lagos,Female,PhD,3,2722,8/12/2020,,0,Active,2.517808219,OK,OK
999,Customer Support,Manager,Lagos,Female,Bachelor,2,2717,8/13/2020,,0,Active,5.865753425,OK,OK
1000,Engineering,Mid,Accra,Female,Bachelor,3,2717,8/14/2020,9/3/2019,1,Voluntary,0.542465753,Date Error,OK
1001,Sales,Senior,Lagos,Male,Diploma,3,2703,8/14/2020,9/16/2020,1,Voluntary,4.550684932,OK,OK
1002,Operations,Senior,Nairobi,Male,Bachelor,3,2693,8/16/2020,,0,Active,9.495890411,OK,OK
1003,Marketing,Mid,Nairobi,Male,Master,3,2692,8/18/2020,,0,Active,8.698630137,OK,OK
1004,HR,Manager,Accra,Male,Master,5,2691,8/24/2020,,0,Active,9.205479452,OK,OK
1005,HR,Junior,Accra,Male,Bachelor,2,2690,8/29/2020,7/8/2023,1,Involuntary,1.619178082,OK,OK
1006,Finance,Junior,Accra,Male,Bachelor,4,2689,8/30/2020,,0,Active,8.219178082,OK,OK
1007,Finance,Senior,Lagos,Male,Bachelor,1,2689,9/3/2020,,0,Active,5.657534247,OK,Missing Tenure
1008,Marketing,Mid,Lagos,Male,Diploma,3,2687,9/11/2020,,1,Voluntary,,Date Error,OK
1009,Engineering,Senior,Nairobi,Male,Bachelor,5,2680,9/21/2020,10/27/2022,1,Voluntary,6.769863014,OK,OK
1010,Operations,Manager,Accra,Male,Bachelor,3,2678,9/26/2020,,0,Active,4.717808219,OK,OK
1011,Engineering,Junior,Accra,Male,Bachelor,2,2677,9/27/2020,,0,Active,8.887671233,OK,OK
1012,Customer Support,Manager,Lagos,Female,Master,4,2675,9/28/2020,,0,Active,3.306849315,OK,OK
1013,Customer Support,Mid,Nairobi,Female,Bachelor,4,2673,10/4/2020,2/11/2022,1,Voluntary,4.336986301,OK,OK
1014,Sales,Mid,Accra,Female,Bachelor,4,2665,10/5/2020,,0,Active,2.290410959,OK,OK
1015,Finance,Mid,Lagos,Male,Bachelor,3,2664,10/6/2020,,0,Active,9.115068493,OK,OK
1016,Customer Support,Manager,Accra,Female,Master,3,2656,10/9/2020,,0,Active,3.153424658,OK,OK
1017,Sales,Junior,Johannesburg,Female,Bachelor,5,2653,10/11/2020,,0,Active,9.04109589,OK,OK
1018,Operations,Mid,Johannesburg,Female,Diploma,5,2653,10/12/2020,,0,Active,10.36986301,OK,OK
1019,Customer Support,Senior,Accra,Male,Bachelor,3,2646,10/13/2020,,0,Active,5.334246575,OK,OK
1020,Sales,Senior,Accra,Female,Master,4,2645,10/14/2020,,0,Active,2.523287671,OK,OK
1021,Finance,Senior,Lagos,Female,Bachelor,3,2644,10/15/2020,,0,Active,7.161643836,OK,OK
1022,Engineering,Junior,Accra,Female,Master,3,2643,10/20/2020,,0,Active,8.254794521,OK,OK
1023,Customer Support,Junior,Nairobi,Female,PhD,2,2640,10/22/2020,11/1/2020,1,Voluntary,3.087671233,OK,OK
1024,Customer Support,Junior,Nairobi,Male,Master,3,2632,10/23/2020,5/3/2023,1,Voluntary,5.501369863,OK,OK
1025,Customer Support,Senior,Nairobi,Male,Bachelor,3,2623,10/23/2020,,0,Active,3.969863014,OK,OK
1026,Operations,Junior,Nairobi,Male,Bachelor,1,2623,10/24/2020,,0,Active,5.353424658,OK,OK
1027,Marketing,Junior,Lagos,Female,Diploma,3,2618,10/24/2020,,0,Active,4.728767123,OK,OK
1028,Marketing,Manager,Accra,Male,PhD,4,2618,10/26/2020,,0,Active,3.432876712,OK,OK
1029,Engineering,Junior,Nairobi,Male,Bachelor,4,2611,10/27/2020,,0,Active,3.290410959,OK,OK
1030,Marketing,Manager,Lagos,Male,Diploma,3,2603,10/29/2020,,0,Active,9.046575342,OK,OK
1031,Sales,Senior,Nairobi,Female,Master,5,2601,11/2/2020,,0,Active,6.728767123,OK,OK
1032,Operations,Senior,Accra,Male,Bachelor,1,2586,11/10/2020,,0,Active,6.320547945,OK,Missing Tenure
1033,Engineering,Junior,Accra,Female,Bachelor,3,2579,11/15/2020,,1,Voluntary,,Date Error,OK
1034,Sales,Junior,Johannesburg,Female,Bachelor,4,2576,11/16/2020,11/28/2023,1,Involuntary,6.430136986,OK,OK
1035,Sales,Senior,Accra,Male,Bachelor,3,2575,11/18/2020,,0,Active,5.076712329,OK,OK
1036,Finance,Senior,Johannesburg,Male,Master,3,2567,11/18/2020,,0,Active,10.98630137,OK,OK
1037,Engineering,Senior,Johannesburg,Male,Bachelor,2,2563,11/20/2020,,0,Active,9.37260274,OK,OK
1038,Finance,Junior,Nairobi,Female,Bachelor,4,2562,11/22/2020,,0,Active,10.94794521,OK,OK
1039,Sales,Senior,Nairobi,Male,Bachelor,3,2560,11/25/2020,,0,Active,5.556164384,OK,OK
1040,Engineering,Senior,Lagos,Male,Master,4,2556,11/26/2020,,0,Active,4.742465753,OK,OK
1041,Operations,Mid,Johannesburg,Male,Master,3,2556,11/27/2020,11/28/2023,1,Voluntary,5.506849315,OK,OK
1042,HR,Senior,Accra,Female,Bachelor,4,2547,11/30/2020,,0,Active,5.326027397,OK,Missing Tenure
1043,Engineering,Senior,Lagos,Female,Master,4,2546,11/30/2020,,1,Involuntary,,Date Error,OK
1044,Finance,Mid,Lagos,Female,Diploma,4,2545,12/3/2020,,0,Active,7.983561644,OK,OK
1045,Marketing,Junior,Lagos,Female,PhD,3,2541,12/6/2020,,0,Active,4.854794521,OK,OK
1046,Finance,Mid,Lagos,Male,Bachelor,3,2523,12/6/2020,,0,Active,1.073972603,OK,OK
1047,Engineering,Junior,Accra,Male,Master,4,2523,12/11/2020,,0,Active,3.276712329,OK,OK
1048,Sales,Mid,Lagos,Male,Diploma,3,2522,12/17/2020,5/22/2016,1,Involuntary,2.139726027,Date Error,OK
1049,Marketing,Mid,Johannesburg,Male,Bachelor,3,2522,12/20/2020,,0,Active,8.679452055,OK,OK
1050,Sales,Junior,Accra,Male,Bachelor,2,2522,12/21/2020,,0,Active,5.578082192,OK,OK
1051,Marketing,Junior,Johannesburg,Male,Master,5,2520,12/24/2020,,0,Active,7.975342466,OK,OK
1052,Operations,Junior,Nairobi,Male,Bachelor,2,2515,12/28/2020,,0,Active,10.1890411,OK,OK
1053,Customer Support,Senior,Nairobi,Female,PhD,3,2514,1/3/2021,,0,Active,4.589041096,OK,OK
1054,HR,Manager,Lagos,Female,Bachelor,3,2514,1/3/2021,,0,Active,3.62739726,OK,OK
1055,Customer Support,Junior,Nairobi,Female,Bachelor,3,2512,1/5/2021,3/23/2021,1,Voluntary,3.180821918,OK,OK
1056,Engineering,Manager,Accra,Female,Diploma,4,2507,1/6/2021,,0,Active,7.435616438,OK,OK
1057,HR,Mid,Nairobi,Male,Master,2,2505,1/7/2021,,0,Active,8.268493151,OK,OK
1058,Engineering,Junior,Accra,Female,Bachelor,3,2498,1/8/2021,,0,Active,8.043835616,OK,OK
1059,Operations,Junior,Johannesburg,Male,Master,4,2495,1/11/2021,,0,Active,2.909589041,OK,OK
1060,Finance,Mid,Johannesburg,Female,PhD,4,2488,1/13/2021,,0,Active,3.01369863,OK,OK
1061,Marketing,Senior,Accra,Male,PhD,2,2479,1/13/2021,1/15/2022,1,Involuntary,4.304109589,OK,OK
1062,Customer Support,Senior,Accra,Female,Bachelor,4,2467,1/13/2021,,0,Active,3.336986301,OK,OK
1063,HR,Junior,Nairobi,Male,Master,4,2465,1/16/2021,,0,Active,1.320547945,OK,OK
1064,Engineering,Junior,Accra,Male,Master,4,2464,1/26/2021,,0,Active,4.463013699,OK,Missing Tenure
1065,Engineering,Mid,Johannesburg,Female,Diploma,3,2462,1/26/2021,,1,Voluntary,,Date Error,OK
1066,HR,Junior,Accra,Male,Bachelor,3,2461,1/28/2021,11/20/2018,1,Voluntary,2.764383562,Date Error,OK
1067,Engineering,Junior,Accra,Female,Diploma,5,2459,1/30/2021,,0,Active,3.687671233,OK,OK
1068,Sales,Junior,Johannesburg,Female,Bachelor,4,2458,2/4/2021,,0,Active,7.030136986,OK,OK
1069,Engineering,Senior,Nairobi,Female,Diploma,3,2453,2/7/2021,,0,Active,6.402739726,OK,Missing Tenure
1070,Engineering,Manager,Nairobi,Female,Bachelor,3,2453,2/10/2021,,1,Voluntary,,Date Error,OK
1071,Engineering,Mid,Accra,Female,Bachelor,3,2446,2/10/2021,,0,Active,4.698630137,OK,OK
1072,Engineering,Manager,Nairobi,Male,Bachelor,3,2443,2/12/2021,,0,Active,3.131506849,OK,OK
1073,Sales,Junior,Lagos,Female,Bachelor,3,2442,2/13/2021,,0,Active,2.621917808,OK,OK
1074,Sales,Mid,Lagos,Female,Diploma,3,2431,2/17/2021,,0,Active,5.936986301,OK,OK
1075,Customer Support,Junior,Nairobi,Female,Bachelor,4,2429,2/19/2021,,0,Active,5.810958904,OK,OK
1076,Engineering,Mid,Lagos,Male,Bachelor,2,2428,2/21/2021,8/20/2022,1,Involuntary,3.901369863,OK,OK
1077,Engineering,Manager,Lagos,Female,Bachelor,4,2426,2/21/2021,,0,Active,1.643835616,OK,Missing Tenure
1078,Finance,Mid,Accra,Female,Bachelor,2,2425,2/21/2021,,1,Voluntary,,Date Error,OK
1079,Sales,Junior,Nairobi,Female,Bachelor,3,2421,2/24/2021,,0,Active,7.37260274,OK,OK
1080,Customer Support,Mid,Accra,Male,Master,2,2421,2/26/2021,12/4/2021,1,Involuntary,6.246575342,OK,OK
1081,HR,Junior,Nairobi,Male,Bachelor,3,2416,2/28/2021,4/13/2015,1,Voluntary,0.610958904,Date Error,OK
1082,Sales,Manager,Accra,Male,Master,4,2413,3/4/2021,,0,Active,8.936986301,OK,OK
1083,Engineering,Mid,Lagos,Female,Bachelor,4,2408,3/8/2021,7/20/2018,1,Voluntary,2.295890411,Date Error,OK
1084,Marketing,Mid,Nairobi,Female,Bachelor,3,2403,3/13/2021,,0,Active,3.263013699,OK,OK
1085,Customer Support,Mid,Accra,Male,Master,3,2400,3/15/2021,,0,Active,3.394520548,OK,OK
1086,Operations,Mid,Accra,Male,Diploma,3,2399,3/16/2021,,0,Active,5.950684932,OK,OK
1087,Finance,Junior,Accra,Male,Master,4,2397,3/18/2021,2/27/2024,1,Voluntary,6.230136986,OK,Missing Tenure
1088,Sales,Senior,Lagos,Male,Bachelor,4,2391,3/22/2021,,1,Voluntary,,Date Error,OK
1089,Customer Support,Junior,Nairobi,Female,Bachelor,3,2387,3/24/2021,,0,Active,7.610958904,OK,OK
1090,Engineering,Senior,Accra,Female,Diploma,4,2383,3/28/2021,,0,Active,9.597260274,OK,OK
1091,Customer Support,Senior,Nairobi,Male,Diploma,4,2382,3/31/2021,,0,Active,9.712328767,OK,OK
1092,Finance,Senior,Accra,Male,PhD,1,2382,4/7/2021,11/13/2017,1,Involuntary,3.77260274,Date Error,OK
1093,Operations,Mid,Lagos,Male,Master,3,2377,4/7/2021,,0,Active,2.106849315,OK,OK
1094,Operations,Mid,Johannesburg,Female,Diploma,5,2374,4/10/2021,,0,Active,7.145205479,OK,OK
1095,Engineering,Junior,Accra,Male,Bachelor,4,2369,4/17/2021,,0,Active,6.098630137,OK,OK
1096,Sales,Senior,Lagos,Male,Bachelor,3,2369,4/19/2021,,0,Active,2.547945205,OK,OK
1097,Engineering,Junior,Accra,Male,Master,3,2365,4/19/2021,,0,Active,6.257534247,OK,OK
1098,Sales,Mid,Accra,Female,Diploma,3,2354,4/22/2021,,0,Active,8.736986301,OK,OK
1099,HR,Junior,Accra,Female,Bachelor,3,2354,4/22/2021,,0,Active,2.463013699,OK,Missing Tenure
1100,Engineering,Junior,Accra,Female,Master,4,2351,4/26/2021,,1,Voluntary,,Date Error,OK
1101,Sales,Mid,Lagos,Male,Diploma,3,2346,4/28/2021,,0,Active,8.016438356,OK,Missing Tenure
1102,Customer Support,Junior,Lagos,Male,Bachelor,4,2345,5/3/2021,,1,Voluntary,,Date Error,OK
1103,Marketing,Senior,Lagos,Male,PhD,4,2340,5/5/2021,,0,Active,7.761643836,OK,OK
1104,Customer Support,Junior,Accra,Female,Bachelor,2,2340,5/9/2021,,0,Active,6.180821918,OK,OK
1105,Customer Support,Junior,Accra,Male,Bachelor,3,2339,5/17/2021,,0,Active,8.421917808,OK,Missing Tenure
1106,Sales,Mid,Nairobi,Female,Diploma,3,2338,5/18/2021,,1,Voluntary,,Date Error,OK
1107,Engineering,Junior,Johannesburg,Female,Diploma,4,2338,5/20/2021,10/18/2019,1,Voluntary,1.657534247,Date Error,OK
1108,HR,Junior,Accra,Female,Bachelor,3,2321,5/20/2021,,0,Active,9.830136986,OK,OK
1109,Finance,Senior,Johannesburg,Male,Master,3,2320,5/22/2021,,0,Active,5.468493151,OK,OK
1110,Sales,Junior,Lagos,Male,Bachelor,4,2308,6/6/2021,,0,Active,8.657534247,OK,OK
1111,Marketing,Senior,Lagos,Male,Master,3,2308,6/10/2021,,0,Active,1.254794521,OK,OK
1112,Engineering,Junior,Lagos,Female,PhD,5,2305,6/10/2021,6/13/2016,1,Voluntary,1.821917808,Date Error,OK
1113,Engineering,Junior,Accra,Female,Bachelor,5,2301,6/10/2021,,0,Active,4.38630137,OK,OK
1114,Operations,Senior,Accra,Male,Bachelor,2,2300,6/15/2021,,0,Active,10.52328767,OK,Missing Tenure
1115,Operations,Junior,Lagos,Male,Bachelor,3,2300,6/22/2021,,1,Voluntary,,Date Error,Missing Tenure
1116,Operations,Junior,Accra,Female,PhD,5,2299,6/25/2021,,1,Voluntary,,Date Error,OK
1117,Sales,Mid,Johannesburg,Female,Master,5,2292,6/28/2021,,0,Active,6.589041096,OK,OK
1118,Marketing,Junior,Lagos,Male,Diploma,2,2292,6/30/2021,,0,Active,1.854794521,OK,OK
1119,Engineering,Senior,Accra,Female,Master,1,2292,6/30/2021,,0,Active,2.030136986,OK,OK
1120,Sales,Junior,Nairobi,Male,Bachelor,2,2285,7/5/2021,,0,Active,3.22739726,OK,OK
1121,Marketing,Senior,Accra,Male,PhD,5,2284,7/7/2021,,0,Active,6.178082192,OK,Missing Tenure
1122,Customer Support,Manager,Lagos,Female,Diploma,2,2281,7/10/2021,,1,Involuntary,,Date Error,OK
1123,Marketing,Mid,Nairobi,Female,Bachelor,3,2279,7/13/2021,,0,Active,6.147945205,OK,OK
1124,HR,Manager,Johannesburg,Female,Master,4,2263,7/18/2021,,0,Active,8.339726027,OK,OK
1125,Finance,Mid,Nairobi,Male,Bachelor,1,2261,7/23/2021,,0,Active,10.78630137,OK,OK
1126,Operations,Manager,Nairobi,Female,Bachelor,3,2260,7/25/2021,,0,Active,8.693150685,OK,OK
1127,Sales,Junior,Nairobi,Male,Diploma,3,2260,7/25/2021,,0,Active,3.312328767,OK,OK
1128,Engineering,Senior,Johannesburg,Male,Bachelor,4,2260,7/28/2021,,0,Active,7.676712329,OK,OK
1129,Engineering,Mid,Accra,Female,Bachelor,3,2259,7/29/2021,,0,Active,9.317808219,OK,OK
1130,Engineering,Mid,Accra,Male,PhD,4,2251,7/30/2021,,0,Active,2.076712329,OK,OK
1131,Finance,Mid,Accra,Female,Bachelor,4,2245,8/1/2021,,0,Active,1.838356164,OK,OK
1132,Operations,Senior,Accra,Female,Bachelor,3,2244,8/3/2021,,0,Active,2.391780822,OK,OK
1133,Sales,Junior,Nairobi,Male,Master,1,2231,8/3/2021,,0,Active,2.567123288,OK,OK
1134,Engineering,Junior,Lagos,Male,Diploma,3,2208,8/7/2021,,0,Active,4.808219178,OK,OK
1135,Finance,Senior,Lagos,Male,Bachelor,3,2201,8/7/2021,,0,Active,4.605479452,OK,OK
1136,Sales,Senior,Accra,Male,Master,4,2200,8/11/2021,,0,Active,9.791780822,OK,OK
1137,Marketing,Manager,Nairobi,Female,Master,4,2196,8/12/2021,,0,Active,8.482191781,OK,OK
1138,Operations,Senior,Accra,Female,Bachelor,3,2195,8/12/2021,,0,Active,3.887671233,OK,OK
1139,Operations,Manager,Nairobi,Male,Master,3,2195,8/20/2021,11/30/2017,1,Voluntary,3.389041096,Date Error,OK
1140,Operations,Senior,Lagos,Male,Diploma,3,2191,8/23/2021,,0,Active,6.454794521,OK,OK
1141,Marketing,Junior,Accra,Female,PhD,4,2189,8/24/2021,,0,Active,10.21917808,OK,OK
1142,Engineering,Junior,Accra,Female,Diploma,3,2186,8/27/2021,,0,Active,3.802739726,OK,OK
1143,Finance,Senior,Accra,Male,Master,3,2184,8/30/2021,,0,Active,7.810958904,OK,Missing Tenure
1144,Operations,Mid,Nairobi,Male,Bachelor,3,2178,9/1/2021,,1,Voluntary,,Date Error,OK
1145,Engineering,Junior,Johannesburg,Female,PhD,3,2165,9/2/2021,,0,Active,7.090410959,OK,OK
1146,Marketing,Mid,Lagos,Male,Master,3,2162,9/3/2021,,0,Active,5.983561644,OK,OK
1147,HR,Manager,Accra,Male,Master,3,2160,9/4/2021,,0,Active,1.580821918,OK,OK
1148,Finance,Mid,Lagos,Female,Bachelor,2,2154,9/7/2021,,0,Active,3.052054795,OK,OK
1149,Marketing,Mid,Nairobi,Female,Bachelor,4,2153,9/9/2021,,0,Active,1.38630137,OK,OK
1150,Marketing,Mid,Nairobi,Female,Bachelor,3,2152,9/9/2021,,0,Active,5.610958904,OK,OK
1151,Finance,Junior,Accra,Female,Master,2,2151,9/10/2021,,0,Active,3.260273973,OK,OK
1152,Marketing,Mid,Accra,Female,Diploma,3,2142,9/12/2021,,0,Active,8.556164384,OK,OK
1153,Finance,Mid,Nairobi,Male,PhD,3,2137,9/16/2021,,0,Active,8.490410959,OK,OK
1154,Finance,Junior,Lagos,Male,Master,3,2137,9/18/2021,3/15/2022,1,Voluntary,1.052054795,OK,OK
1155,Finance,Senior,Accra,Male,Bachelor,3,2132,9/21/2021,,0,Active,5.435616438,OK,OK
1156,HR,Mid,Accra,Male,Master,3,2124,9/22/2021,,0,Active,6.756164384,OK,OK
1157,Sales,Senior,Lagos,Female,Bachelor,3,2118,9/22/2021,,0,Active,6.350684932,OK,OK
1158,Marketing,Senior,Johannesburg,Female,Bachelor,3,2117,9/23/2021,,0,Active,5.364383562,OK,OK
1159,Marketing,Junior,Johannesburg,Female,Bachelor,2,2114,9/24/2021,9/3/2020,1,Voluntary,1.950684932,Date Error,OK
1160,Sales,Mid,Lagos,Female,Bachelor,4,2112,9/28/2021,,0,Active,2.695890411,OK,OK
1161,Marketing,Mid,Lagos,Male,Master,3,2104,9/29/2021,6/28/2024,1,Voluntary,3.956164384,OK,OK
1162,Sales,Manager,Accra,Male,Bachelor,3,2103,10/3/2021,,0,Active,3.030136986,OK,OK
1163,Engineering,Junior,Lagos,Female,Bachelor,1,2101,10/5/2021,2/9/2024,1,Involuntary,4.915068493,OK,OK
1164,HR,Senior,Lagos,Female,Master,3,2098,10/5/2021,7/13/2020,1,Voluntary,1.605479452,Date Error,OK
1165,Sales,Mid,Lagos,Female,Master,3,2097,10/6/2021,,0,Active,10.15616438,OK,OK
1166,Marketing,Junior,Lagos,Female,Diploma,3,2096,10/6/2021,,0,Active,3.391780822,OK,OK
1167,Marketing,Junior,Accra,Female,Master,4,2095,10/10/2021,5/15/2021,1,Voluntary,4.284931507,Date Error,OK
1168,Operations,Mid,Accra,Female,Bachelor,2,2087,10/11/2021,,0,Active,10.08219178,OK,OK
1169,Sales,Senior,Accra,Male,Bachelor,3,2086,10/12/2021,,0,Active,2.052054795,OK,OK
1170,Engineering,Junior,Accra,Female,Bachelor,4,2085,10/12/2021,,0,Active,4.578082192,OK,OK
1171,Finance,Mid,Accra,Female,Bachelor,5,2078,10/13/2021,,0,Active,1.378082192,OK,OK
1172,Customer Support,Mid,Johannesburg,Male,Master,2,2064,10/20/2021,,0,Active,10.02739726,OK,OK
1173,Finance,Senior,Lagos,Female,Bachelor,3,2061,10/23/2021,,0,Active,1.58630137,OK,OK
1174,Engineering,Junior,Lagos,Male,Master,3,2060,10/25/2021,,0,Active,4.936986301,OK,OK
1175,Finance,Manager,Johannesburg,Female,Diploma,2,2052,10/26/2021,,0,Active,7.797260274,OK,Missing Tenure
1176,Operations,Junior,Johannesburg,Male,Bachelor,3,2049,10/28/2021,,1,Voluntary,,Date Error,OK
1177,HR,Mid,Lagos,Female,PhD,2,2041,10/28/2021,,0,Active,8.906849315,OK,Missing Tenure
1178,Sales,Junior,Nairobi,Male,Master,4,2041,10/29/2021,,1,Voluntary,,Date Error,OK
1179,HR,Junior,Accra,Female,Bachelor,3,2038,10/30/2021,4/26/2021,1,Voluntary,1.597260274,Date Error,OK
1180,Operations,Mid,Accra,Male,Bachelor,2,2038,11/1/2021,12/28/2022,1,Voluntary,8.443835616,OK,Missing Tenure
1181,Customer Support,Junior,Lagos,Male,Bachelor,1,2034,11/3/2021,,1,Involuntary,,Date Error,OK
1182,Engineering,Senior,Nairobi,Male,Bachelor,4,2026,11/6/2021,,0,Active,1.926027397,OK,Missing Tenure
1183,Finance,Junior,Nairobi,Female,Master,2,2026,11/6/2021,,1,Voluntary,,Date Error,OK
1184,Customer Support,Mid,Accra,Male,Master,3,2026,11/7/2021,,0,Active,9.739726027,OK,OK
1185,Sales,Junior,Accra,Male,Bachelor,3,2026,11/10/2021,,0,Active,9.780821918,OK,OK
1186,Customer Support,Junior,Lagos,Female,PhD,3,2011,11/11/2021,11/26/2023,1,Involuntary,7.408219178,OK,OK
1187,Finance,Junior,Accra,Male,Bachelor,3,2009,11/15/2021,,0,Active,8.824657534,OK,OK
1188,Sales,Mid,Lagos,Female,Bachelor,2,2004,11/24/2021,4/7/2017,1,Voluntary,1.093150685,Date Error,OK
1189,Engineering,Mid,Nairobi,Male,Bachelor,3,2002,11/24/2021,4/23/2023,1,Voluntary,8.117808219,OK,OK
1190,Finance,Mid,Nairobi,Female,Bachelor,2,1998,11/24/2021,,0,Active,5.75890411,OK,OK
1191,Sales,Mid,Nairobi,Male,Bachelor,3,1994,11/24/2021,4/23/2024,1,Voluntary,5.457534247,OK,OK
1192,Operations,Mid,Johannesburg,Male,Bachelor,4,1993,11/26/2021,,0,Active,9.556164384,OK,OK
1193,Engineering,Junior,Lagos,Female,Bachelor,3,1991,11/26/2021,,0,Active,9.463013699,OK,OK
1194,Finance,Mid,Nairobi,Female,Diploma,1,1991,11/27/2021,,0,Active,6.569863014,OK,OK
1195,Sales,Manager,Lagos,Female,Master,3,1989,11/27/2021,,0,Active,7.457534247,OK,OK
1196,Marketing,Mid,Accra,Male,Bachelor,3,1988,12/2/2021,,0,Active,1.416438356,OK,OK
1197,Customer Support,Senior,Accra,Male,Diploma,5,1983,12/4/2021,,0,Active,3.010958904,OK,OK
1198,Customer Support,Junior,Accra,Male,Master,3,1981,12/6/2021,,0,Active,10.42739726,OK,OK
1199,HR,Senior,Lagos,Female,PhD,3,1980,12/10/2021,1/20/2023,1,Voluntary,6.460273973,OK,OK
1200,Sales,Senior,Lagos,Male,PhD,3,1976,12/12/2021,,0,Active,7.920547945,OK,OK
1201,HR,Mid,Nairobi,Male,Bachelor,5,1975,12/12/2021,,0,Active,10.48493151,OK,OK
1202,Sales,Manager,Accra,Male,Diploma,4,1970,12/13/2021,,0,Active,7.164383562,OK,Missing Tenure
1203,Sales,Junior,Accra,Female,Bachelor,3,1959,12/14/2021,,1,Voluntary,,Date Error,OK
1204,Engineering,Junior,Johannesburg,Male,Diploma,3,1957,12/17/2021,9/17/2023,1,Voluntary,6.690410959,OK,OK
1205,Operations,Senior,Accra,Female,PhD,3,1950,12/18/2021,,0,Active,9.079452055,OK,OK
1206,HR,Senior,Lagos,Male,Bachelor,3,1949,12/21/2021,,0,Active,9.506849315,OK,Missing Tenure
1207,Finance,Junior,Lagos,Female,Bachelor,4,1943,12/22/2021,,1,Involuntary,,Date Error,OK
1208,Engineering,Junior,Lagos,Male,Bachelor,3,1940,12/27/2021,,0,Active,5.909589041,OK,OK
1209,Engineering,Junior,Accra,Female,Bachelor,2,1933,12/28/2021,,0,Active,10.5890411,OK,OK
1210,Customer Support,Junior,Accra,Female,Master,4,1932,12/28/2021,,0,Active,6.446575342,OK,OK
1211,Engineering,Senior,Accra,Male,Bachelor,4,1928,12/29/2021,,0,Active,9.446575342,OK,OK
1212,Engineering,Mid,Lagos,Female,Diploma,3,1924,1/1/2022,9/26/2024,1,Voluntary,5.854794521,OK,OK
1213,Sales,Junior,Lagos,Male,Bachelor,4,1919,1/4/2022,,0,Active,4.742465753,OK,OK
1214,HR,Mid,Accra,Female,Bachelor,3,1918,1/4/2022,,0,Active,4.375342466,OK,OK
1215,Finance,Junior,Lagos,Female,Diploma,4,1904,1/6/2022,,0,Active,8.805479452,OK,OK
1216,Engineering,Junior,Nairobi,Male,Bachelor,4,1899,1/12/2022,1/5/2020,1,Voluntary,3.82739726,Date Error,OK
1217,Sales,Mid,Accra,Male,Bachelor,3,1897,1/17/2022,9/4/2023,1,Voluntary,0.706849315,OK,OK
1218,Finance,Manager,Lagos,Male,Master,4,1878,1/21/2022,1/4/2018,1,Involuntary,2.339726027,Date Error,OK
1219,Finance,Senior,Nairobi,Male,PhD,4,1875,1/24/2022,,0,Active,1.635616438,OK,OK
1220,Engineering,Junior,Accra,Male,PhD,3,1874,1/26/2022,,0,Active,3.515068493,OK,Missing Tenure
1221,Customer Support,Manager,Accra,Male,PhD,3,1873,1/30/2022,,1,Involuntary,,Date Error,OK
1222,Sales,Senior,Lagos,Male,Bachelor,4,1872,1/31/2022,,0,Active,6.060273973,OK,OK
1223,Engineering,Senior,Johannesburg,Female,Diploma,3,1865,2/4/2022,9/21/2017,1,Voluntary,3.334246575,Date Error,OK
1224,Customer Support,Mid,Nairobi,Male,Bachelor,3,1865,2/5/2022,,0,Active,2.076712329,OK,OK
1225,Engineering,Mid,Lagos,Male,Master,4,1862,2/7/2022,,0,Active,10.26575342,OK,OK
1226,Finance,Junior,Nairobi,Female,PhD,4,1861,2/9/2022,,0,Active,6.747945205,OK,Missing Tenure
1227,Engineering,Junior,Lagos,Male,Master,3,1851,2/13/2022,,1,Involuntary,,Date Error,Missing Tenure
1228,Engineering,Junior,Lagos,Male,Diploma,3,1851,2/18/2022,,1,Voluntary,,Date Error,OK
1229,Customer Support,Junior,Lagos,Male,PhD,3,1849,2/19/2022,,0,Active,5.273972603,OK,OK
1230,Engineering,Mid,Accra,Female,Bachelor,3,1849,2/20/2022,,0,Active,5.139726027,OK,OK
1231,Marketing,Senior,Nairobi,Female,Diploma,2,1847,2/20/2022,10/15/2023,1,Involuntary,4.008219178,OK,OK
1232,Engineering,Mid,Lagos,Male,Bachelor,4,1844,2/23/2022,,0,Active,4.268493151,OK,Missing Tenure
1233,Sales,Junior,Lagos,Female,Diploma,3,1842,2/25/2022,,1,Voluntary,,Date Error,OK
1234,Sales,Manager,Johannesburg,Male,Bachelor,3,1826,2/26/2022,,0,Active,9.753424658,OK,OK
1235,Finance,Manager,Accra,Female,Bachelor,3,1822,3/5/2022,,0,Active,6.246575342,OK,OK
1236,Engineering,Senior,Accra,Female,Bachelor,5,1819,3/9/2022,,0,Active,7.084931507,OK,OK
1237,Marketing,Manager,Accra,Female,Bachelor,3,1818,3/11/2022,,0,Active,4.112328767,OK,OK
1238,Operations,Mid,Nairobi,Male,Master,2,1812,3/16/2022,,0,Active,3.180821918,OK,OK
1239,Customer Support,Manager,Nairobi,Male,Master,2,1810,3/24/2022,,0,Active,9.624657534,OK,OK
1240,Sales,Junior,Accra,Male,Bachelor,3,1809,4/2/2022,,0,Active,6.326027397,OK,OK
1241,Marketing,Mid,Nairobi,Female,Master,3,1808,4/4/2022,,0,Active,8.005479452,OK,OK
1242,HR,Junior,Lagos,Female,PhD,3,1799,4/6/2022,,0,Active,10.78082192,OK,OK
